25.08.2015	0.887
26.08.2015	0.659
27.08.2015	0.61
28.08.2015	0.632
29.08.2015	0.323
30.08.2015	0.9
31.08.2015	1.55
01.09.2015	0.711
02.09.2015	0.34
03.09.2015	0.596
04.09.2015	0.865
05.09.2015	0.678
06.09.2015	1.074
07.09.2015	0.646
08.09.2015	0.905
09.09.2015	0.34
10.09.2015	1.018
11.09.2015	1.503
12.09.2015	1.105
13.09.2015	1.074
14.09.2015	0.62
15.09.2015	0.98
16.09.2015	0.977
17.09.2015	0.909
18.09.2015	0.587
19.09.2015	0.649
20.09.2015	0.842
21.09.2015	0.689
22.09.2015	0.807
23.09.2015	1.793
24.09.2015	2.503
25.09.2015	3.029
26.09.2015	2.011
27.09.2015	1.38
28.09.2015	2.277
29.09.2015	3.639
30.09.2015	3.542
01.10.2015	3.475
02.10.2015	3.252
03.10.2015	2.001
04.10.2015	2.413
05.10.2015	1.44
06.10.2015	1.161
07.10.2015	2.173
08.10.2015	3.315
09.10.2015	2.92
10.10.2015	2.444
11.10.2015	1.814
12.10.2015	3.44
13.10.2015	2.903
14.10.2015	5.393
15.10.2015	5.966
16.10.2015	5.847
17.10.2015	5.839
18.10.2015	4.204
19.10.2015	4.076
20.10.2015	5.685
21.10.2015	4.726
22.10.2015	5.333
23.10.2015	4.221
24.10.2015	3.966
25.10.2015	2.756
26.10.2015	4.331
27.10.2015	4.385
28.10.2015	4.775
29.10.2015	4.045
30.10.2015	4.395
31.10.2015	4.835
01.11.2015	4.93
02.11.2015	5.36
03.11.2015	4.823
04.11.2015	5.095
05.11.2015	4.46
06.11.2015	4.266
07.11.2015	4.468
08.11.2015	4.048
09.11.2015	4.078
10.11.2015	4.681
11.11.2015	5.031
12.11.2015	5.127
13.11.2015	5.436
14.11.2015	5.306
15.11.2015	4.526
16.11.2015	5.443
17.11.2015	4.459
18.11.2015	3.343
19.11.2015	3.582
20.11.2015	3.535
21.11.2015	7.5
22.11.2015	10.327
23.11.2015	10.408
24.11.2015	10.918
25.11.2015	8.659
26.11.2015	8.233
27.11.2015	9.661
28.11.2015	10.889
29.11.2015	10.21
30.11.2015	6.838
01.12.2015	6.163
02.12.2015	9.353
03.12.2015	9.958
04.12.2015	9.987
05.12.2015	9.329
06.12.2015	6.499
07.12.2015	6.825
08.12.2015	7.824
09.12.2015	7.018
10.12.2015	9.311
11.12.2015	10.361
12.12.2015	10.71
13.12.2015	10.478
14.12.2015	9.171
15.12.2015	10.079
16.12.2015	8.438
17.12.2015	7.53
18.12.2015	7.432
19.12.2015	8.112
20.12.2015	7.56
21.12.2015	6.825
22.12.2015	7.359
23.12.2015	7.06
24.12.2015	6.757
25.12.2015	8.641
26.12.2015	9.998
27.12.2015	10.763
28.12.2015	10.925
29.12.2015	11.006
30.12.2015	8.731
31.12.2015	6.955
01.01.2016	7.111
02.01.2016	7.24
03.01.2016	7.044
04.01.2016	7.899
05.01.2016	7.542
06.01.2016	8.072
07.01.2016	8.382
08.01.2016	6.758
09.01.2016	5.73
10.01.2016	6.162
11.01.2016	5.755
12.01.2016	8.276
13.01.2016	9.734
14.01.2016	10.95
15.01.2016	10.693
16.01.2016	10.475
17.01.2016	10.961
18.01.2016	12.59
19.01.2016	11.653
20.01.2016	10.189
21.01.2016	10.321
22.01.2016	10.542
23.01.2016	8.236
24.01.2016	8.828
25.01.2016	9.083
26.01.2016	8.864
27.01.2016	7.764
28.01.2016	6.063
29.01.2016	5.145
30.01.2016	6.417
31.01.2016	5.865
01.02.2016	4.331
02.02.2016	5.661
03.02.2016	7.062
04.02.2016	10.089
05.02.2016	8.844
